username,date,comment,Sentiment Score,Sentiment
@phillipmaguire4671,2023-06-19T15:04:43Z,"Many I have spoken with have commented they are already tired of having to learn or re-learn new technology and are growing very tired of it.  Wanting to return to some old ways... becoming quite tired and bored with social media, and wanting to meet people in real life and so on.    Many feel isolated and left behind by technology, and that trend is increasing.   So I am not sure what will happen.    I can see blow back against technology.     I am so over it to be honest.    Rather than spending 3 hours in front of a screen, I rather be going for a bike ride or something like that.",-0.7958,Negative
@nancyboyette3748,2023-06-19T15:01:26Z,"I don’t know the date this speech was given but for sure much has changed. 

Greed, a lack of accountability, AI, fake news, NATO/Globalist elites under the deception of global warming, America’s arrogant and entitled belief that it should rule and police the earth, Pharma and illicit biolab research and the money they use to persuade countries to house them are the crippling issues that threaten the world today.

Fortunately people are waking up world wide, verifying facts, exposing lies and pushing back on its leaders. In this regard, I think Americans have an advantage and opportunity to lead the way out of this tyranny because of our constitution and bill of rights. The three main ones are freedom of speech, the right to bear arms and the separation between church and state. All three are being attacked. 

Russia weathered the storm of sanctions and is very strong and strategic. They have oil, gold, support of it’s citizens, strong borders, military might and much more. Russia still exerts power over its people and enemies in unethical and unfair ways. They could use some training in diplomacy and restraining force.

Europe/NATO is weak due to US influence and climate change nonsense and is dependent on other countries for energy (Namely Russia and Saudis). 

China is a house of cards beginning to fall. On the surface, they look like a superpower but they’re not. They recently tried out some of their missies but had problems because of faulty electronics and bomb duds. Their unemployment rate is  high and people over 35 are not allowed to apply for the good jobs. Major manufacturers by the masses are closing and moving to Vietnam and India. China’s real estate is tanking. Their infrastructure and buildings are shoddy and crumbling (Tofu structures). Birth rate is low and masses of Chinese are trying to leave by any means possible. Once again, Communism and totalitarianism fail again and destroy its people. 

AI and technology is our future and is frightening in the hands of our current world wide leadership. 

I believe the core issue is spiritual and people must return to faith in God, to stand up for what is good, that which benefits all of society and be responsibly to care for the earth and the vulnerable.",-0.9874,Negative
@KnowL-oo5po,2023-06-19T14:56:10Z,Agi will be man's last invention,0.0,Neutral
@rainman-,2023-06-19T14:52:59Z,Propaganda much? Lol,0.2023,Positive
@DogmaticAtheist,2023-06-19T14:45:47Z,What a strangely ambiguous presentation. Is he saying we shouldn't have free speech?,-0.5996,Negative
@gauss-ux6hw,2023-06-19T14:45:28Z,Ukraine is losing in all fronts and Zelensky is a puppet of NATO.,-0.3818,Negative
@zoob7,2023-06-19T14:42:25Z,"Liberals afraid of dissent, afraid of losing position and wealth. People have the right to protest, no one human can take freedom away from another because it wasn't theirs to give in the first place",0.3818,Positive
@fordwk,2023-06-19T14:42:01Z,"At Russia losing 200,000 soldiers...is where I stopped.",-0.5423,Negative
@Muchachoist,2023-06-19T14:40:34Z,Trucker riot in Ottawa? I thought it looked like a peaceful protest?? This guys a clown lol,0.533,Positive
@Tp88766,2023-06-19T14:39:02Z,"First of all, this guy sounds like Bill Burr. But I didn't gain any valuable insight from this. It was just the standard Washington DC perspective",-0.7387,Negative
@Betterlifemotivation,2023-06-19T14:37:23Z,neither you think,0.0,Neutral
@sprocket5526,2023-06-19T14:36:18Z,"Trucker riots in Canada? ok, anything he said in that TED talk just got thrown out the windows.  If honking your horn, clearing snow and dancing in the street is rioting, then I dont want to knwo what real riots are like.",-0.4805,Negative
@aaronlim13,2023-06-19T14:33:31Z,"I don't think China wanna become like USA. China just wanna be China itself. China thinking is harmony and  work hard together and give children a better future. 
Just look the homeless people which Government has taken care more about this problems. Can China did the same like USA print money when needed? USA is a Great country for decades but there are still many nation are suffering. Where the government use the money to?",0.4084,Positive
@warwithADHD,2023-06-19T14:29:36Z,"🤬🤬TED has become like one of other view hungry chennals, however they can, by posting this kind of bullsh*t material, i mean, wt big thing this c*nt reveled,huh... ,??🙄🤬
He could have finish this lecture in one sentence... 
""who will be next super power..???🤬
""Digital Companies"" 🤬😒🥵
Wt a time waste🤬",0.8105,Positive
@crikxouba,2023-06-19T14:29:09Z,What a worthless talk. 15 minutes of waffle and misleading information. Save yourself the time from watching this.,-0.34,Negative
@hadorado,2023-06-19T14:28:32Z,I’m more afraid of the power of governments than the power of technology companies.,0.0,Neutral
@tomasbladinieres57,2023-06-19T14:28:17Z,Wow,0.5859,Positive
@chrish2396,2023-06-19T14:27:31Z,"They can't do anything on the tech companies. It's a capitalist country and at the same time places high value on freedom. Unless, like China which retains control through aggressive policies/action which is controversial. In the end, the entities with highest financial power will have the most control.",0.7717,Positive
@rudirhein7828,2023-06-19T14:26:55Z,The new superpower is a rebirth of the western World under  Right wing Populist  governments.,0.0,Neutral
@rajatbakshi6587,2023-06-19T14:25:56Z,"Coincidentally,few days back i was thinking that tech companies are parallel governments and they will have a participation in new cold war",-0.5994,Negative
@ZZ-ek7mx,2023-06-19T14:25:39Z,"@14:30 - Ian Bremmer- “mis-information” - according to who, Ian Bremmer?  Within the social space here have always been facts and lies and all the incremental levels in between. How you grad them depends of a multitude of factors from perspective to resolution. 
Is the term ‘mis-information’ just another man’s way of saying fake news?",-0.7399,Negative
@iraklimgeladze5223,2023-06-19T14:24:13Z,"AI will be next superpower and who will be dominating all world. 
Our brain has a limit, but AI does not.",-0.1531,Negative
@littlebrit,2023-06-19T14:23:24Z,India is the only super power - they can block YT or Twitter or others and power of technology disappear.,0.0258,Positive
@warwithADHD,2023-06-19T14:23:11Z,"THERE ONLY BUT ONE ""SUPER GLOBAL POWER"" , IT WAS, IT IS, IT WILL BE , SINCE STARTING TILL THE END.. , KNOWN WITH DIFFERENT NAMES AROUND UNIVERSE, BUT MOSTLY COMMENLY AS ""GOD""... 💪🙏",0.8151,Positive
@EggReports,2023-06-19T14:17:31Z,This guy is a typical delusional American 😂🤣😂🤦🏼,0.0,Neutral
@rakesh.c.kukreti25,2023-06-19T14:15:05Z,Very Informative video,0.0,Neutral
@WindomRettes,2023-06-19T14:13:48Z,1984 is closer than we all think.,0.0,Neutral
@paulgee8253,2023-06-19T14:11:38Z,"Bremmer’s prediction on Russia’s invasion of Ukraine, as they massed on the border, was 100% wrong.",-0.4767,Negative
@kwamebushman606,2023-06-19T14:10:27Z,Techno feudalism is the worst case scenario and sadly to say it looks like thats where the USA is bent in heading,-0.743,Negative
@brianzomorodi,2023-06-19T14:09:33Z,"It is not that US did not want to be “police of the word”, US could not afford it and could not do it any more.",-0.0572,Negative
@maulekuul,2023-06-19T14:08:26Z,"Thought I was about to hear my first politically objective TED talk.  I was wrong. Stopped watching at ""conspiracy theories and trucker riots in Canada"".",-0.8934,Negative
@simossosias3727,2023-06-19T14:06:13Z,"The US is not a country mate, it's a business. It has no real future.",-0.296,Negative
@mr.e4938,2023-06-19T14:00:30Z,"The next global power is-
[Drum-roll please]


Pokemon",0.0,Neutral
@_S0me__0ne,2023-06-19T13:57:00Z,Did he read any of the Marvel 2099 series back in the 90s? That was a premise. That the US at least had been divided up into regions controlled by monopolies,0.4215,Positive
@SimFoxSim,2023-06-19T13:54:14Z,"to alarmist... And deceiving... It's not about those ""tech companies""... All that blah, blah is a lame attempt to salvage what ever cramp left of old ""capitalism-free market-democracy"" combo that UD was pushing down the world's throat. Of cause it was as fake as the ""wood trim on US ""personal luxury"" cars 🤣. Nobody buys ""democracy"", or ""free market"" bs from Washington anymore... So they peddle the last one ""capitalism"" - of course implying that it is their capitalism that is so great, that it creates such a magnificent/awesome companies.... The last ""claim to fame""... Bogus as two previous....",0.4838,Positive
@codex5300,2023-06-19T13:50:53Z,"who cares really, we all will still need to wake up and go to work for most of our lives to upkeep the decay we live in",0.0772,Positive
@raiphtheimposter,2023-06-19T13:48:31Z,Get to the point man talk about clickbait,0.0,Neutral
@madalinmaximilian6899,2023-06-19T13:48:29Z,"TED TALK or Propaganda ? 
Just Propaganda !",-0.5093,Negative
@nidodson,2023-06-19T13:48:07Z,"Wtf...  It's corporate media that caused Jan 6th, not practicing journalism anymore, and instead appeasing for ""access"".  Social media played an amplifying role, but it absolutely was corporate media.

If the media wasn't so bias in favor of corporate interests, the people wouldn't be right vs left, it would be everyone vs the oligarchy, corruption, and greed.

It also isn't artificial intelligence, it's machine learning...  There is a lot wrong in this video...  This doesn't help move things in the right direction, just distract by blaming technology and the effects of the causes like our oligarchy and their media companies, with social media playing a smaller role than he understands.  I assume it's his age bias to fear what wasn't around when he was younger type of thing, the unknown, the different.",-0.8834,Negative
